Hydraulic_Pressure(bar),Coolant_Pressure(bar),Air_System_Pressure(bar),Coolant_Temperature,Hydraulic_Oil_Temperature(°C),Spindle_Bearing_Temperature(°C),Spindle_Vibration(µm),Tool_Vibration(µm),Spindle_Speed(RPM),Voltage(volts),Torque(Nm),Cutting(kN)
55.06965396,5.439518619,6.344225845,27.96097587,45.1908564,36.63772455,0.892362038,21.62099424,17113.82066,429.8183964,22.74341218,2.412107369
96.8319694,5.893322275,6.54969249,20.22825024,46.0118077,41.41910253,1.137545812,24.56120615,15352.03528,429.5250867,18.80789004,2.49222195
89.15495496,4.276390271,7.199626871,29.64814998,40.47398631,38.30151893,0.947624694,21.99931744,18467.51078,372.1148693,30.20149904,2.852259963
111.1919843,6.397305421,6.79520295,13.62285706,47.19423377,40.31969011,0.749141539,30.13237104,21080.93493,383.0660615,23.47428195,3.025815462
140.4351956,5.610365085,6.638854028,17.07224774,45.10038495,30.38194504,1.895777774,18.48685509,19408.86522,442.7308748,15.08243396,1.500187412
54.37017141,5.541458161,5.858905738,12.3530439,45.51119522,37.79290912,1.069752803,20.04972916,10934.51267,388.9060958,22.16743818,1.959474842
93.43249985,5.883884695,6.755302141,9.775935309,46.79611037,37.46636421,0.628326677,20.10953992,18880.88714,357.9847116,24.37699551,2.408302965
111.1725418,4.588137451,7.010754545,20.82693452,44.97083988,40.15894563,1.320620084,42.22450249,18402.43406,352.1102306,28.03774292,2.863410974
157.3989051,5.011461767,6.431016511,19.93969104,54.90061009,31.82276955,1.015063096,30.37788519,18308.50945,388.9148044,22.27397352,2.351546317
162.1499334,6.117606204,6.717004414,26.53967384,49.07366185,30.3882084,1.395253259,29.82697997,18046.28442,376.4031551,26.33227696,3.480759344
107.3629173,6.228801818,6.513677979,14.28309918,46.93834604,31.85198871,0.928533736,19.72182548,14681.27279,396.7762213,29.71598404,3.559212722
99.14340888,5.358601498,6.071037124,11.99193824,46.16646843,36.40316175,0.822724023,20.97520837,19197.86703,405.249422,22.81124101,2.708210832
112.9275797,4.271198372,7.079102841,28.74994078,47.99197178,33.70728056,0.799276226,29.9511355,19808.26309,199.8483063,20.20954828,2.310940965
118.5307598,6.141141946,6.199201502,21.3539876,37.12995255,29.05689937,0.600537195,35.90143389,21407.61905,368.4569918,32.21841372,3.200628693
107.1349855,5.313048013,6.659844432,9.424704585,44.82253078,33.59113842,0.906882851,22.22749327,27346.46335,354.2963886,19.76672216,2.670191808
94.75482637,4.981073045,6.997108523,22.1313342,49.04236244,27.42067679,1.448560762,25.00352228,24268.94719,318.8078877,27.84392256,1.787269329
149.6747823,7.0085586,6.103141835,24.76651722,45.53958096,40.05781999,0.937123044,25.3057553,22727.2657,300.8324368,22.09958615,3.677297609
92.86909559,6.505113606,6.430861169,3.348060458,46.8851902,32.80174737,1.436085577,25.65785876,29154.88222,395.3069284,31.83774594,2.765826172
50.93799891,3.926871592,6.355249434,13.42065447,53.30320474,36.35470503,1.200270357,22.79192512,19518.29763,342.8703688,20.25755482,3.038823863
103.3886516,3.542863547,6.529034107,6.170784524,44.43137359,34.66684204,1.264703557,16.4676415,20793.27921,414.392618,24.15342052,1.929893737
124.1251864,3.483165252,6.691494077,15.40171343,49.70342629,41.77948382,1.530881343,24.32189252,16486.18328,305.395247,15.30722947,3.361478295
93.22651447,5.713830106,6.781309981,15.00536661,49.05667568,40.22550651,1.589811189,19.84894142,17134.15678,418.7926083,30.037626,2.770750708
98.10984755,5.59724245,6.354480588,14.71879106,51.13770799,32.27820386,1.194776309,41.33519543,19961.44193,369.9547566,18.75557328,1.217958416
38.4718761,3.448059817,6.789945972,16.18822042,53.0283727,29.54060068,0.713983253,25.74012147,15992.42129,373.4540198,21.35884365,2.816383028
103.7229344,5.444244334,6.567264031,12.62926021,49.32666364,41.63599426,0.754348235,31.57924508,10445.28023,296.1310115,32.54551247,3.180350299
95.25159614,4.023875611,6.76708104,14.79832867,51.36957018,34.13500934,0.720550694,29.63115058,18455.70271,414.8124348,24.16354924,2.574148743
106.37446,4.533626493,7.055987908,21.53078213,44.9507287,41.51656059,0.836696042,15.51896859,22130.26061,311.1674915,28.95095662,3.129563914
13.27572293,5.983773943,6.602258101,16.5965095,50.88462639,31.89869584,0.682919461,19.47895182,27936.96645,384.1061976,24.42788077,3.406086579
115.927877,3.959950058,5.69550836,19.59743447,54.01221623,36.31480883,1.03494461,33.08987793,15130.55819,402.5890708,18.42039986,2.328904904
96.70260015,4.800148641,5.930369998,13.20325309,49.86305919,27.31338339,1.127813496,33.63311382,16499.76176,362.5949494,31.00173097,2.274996878
114.5807136,3.468628145,6.800166809,23.43958256,47.79516639,40.08041401,0.692451118,28.48938867,20922.02592,349.8061586,25.76520776,2.031057644
74.25712994,4.736058142,7.033916341,19.25474836,55.34733186,27.99384482,0.717983074,25.40019966,18303.07577,301.867116,36.86636358,2.047834835
81.25227174,5.239338625,6.534143405,18.46419227,51.45776331,32.58117019,1.243488083,31.2623622,21101.22563,319.6584733,23.09012775,1.963079996
72.13498015,3.981358542,6.012902342,26.77360194,50.13029048,35.57127999,0.700545715,24.18399552,15508.04582,318.8285787,25.2808609,2.096022074
108.4242937,5.15391229,6.439829922,13.01094044,51.63900916,29.05085988,0.709367369,25.97536204,17099.55562,360.5949298,16.89521264,2.036485938
96.85423666,4.134748474,6.642889997,12.14686472,50.1789522,36.98037775,1.312231908,17.66309378,20134.30132,335.3920446,23.75175498,3.086964784
120.2022489,4.291154959,6.362841041,7.535286672,48.25032001,33.33154272,0.969016361,8.447377955,19145.60704,371.0626132,23.11332293,2.558458971
92.35544774,6.172509972,6.417696476,19.96979796,43.92537914,39.37885673,1.510368982,25.51973802,22058.54425,420.3181211,20.96673918,3.191614763
129.8238925,5.946174965,6.717371738,6.576560579,42.16049073,31.322873,1.447618932,19.80764756,18392.68472,345.6721832,22.31192023,3.960845392
105.0226703,7.11774784,6.875527785,2.772558741,50.60223191,41.13979386,0.938178001,34.8066749,23094.64807,324.1389015,25.98568593,3.113826757
137.8313329,4.976169801,6.508871054,11.87098376,45.82650493,37.61372513,0.567790378,30.58048577,14274.56958,367.4264488,24.89800527,2.944902731
138.2042028,5.400962195,7.267592845,32.43972732,51.93334533,36.29803918,0.967823456,23.49277134,17646.20648,385.5816851,25.27189617,2.766440689
95.07768797,4.361479207,7.054483968,22.90205089,50.08025351,36.47431899,0.864168733,20.64674724,21515.57869,335.823044,28.32643074,3.216550985
92.4682698,5.841412485,6.875598786,28.507982,38.84982457,36.10999177,1.027425031,22.60081992,21823.38658,268.0822753,21.99149409,2.47330344
52.17522371,4.988879835,5.958845584,14.72484962,44.27240578,38.68329835,0.809037084,22.42354005,26001.48139,249.7542093,22.92116125,2.59172689
108.7727993,5.601212527,6.428238716,19.9072958,52.27374026,37.17875118,0.205774557,28.04317473,17305.48913,425.5095872,25.91109563,2.682060146
115.146094,6.32954371,6.562198849,12.21878668,50.04078362,32.92768969,0.911758919,32.29651518,20993.82432,320.508419,24.67914063,1.99042267
89.51507615,3.756120362,6.75505903,26.31647495,44.08208182,30.15287965,0.725569956,27.92515385,16146.98863,384.0208831,26.12709106,2.032867205
82.25659191,4.357129969,6.640063152,32.89701489,46.90400297,37.36913957,1.069906938,30.50902125,17307.30662,420.6281095,33.49769619,2.840509479
83.67596349,6.094391014,6.606244148,7.756792378,48.65566972,29.07043881,1.000181212,32.38678113,24221.81837,383.6282459,22.38186211,3.112710356
123.0574602,4.737246382,6.869400904,6.056330604,48.9851676,33.15651585,0.872944164,25.92730487,18439.70568,350.8250008,25.70946176,3.158601276
53.87311438,2.870442243,6.960404748,14.11406575,45.39363663,43.61388237,0.815545795,19.85971129,15566.11981,323.1152378,23.81086754,3.220261075
112.7487128,5.251893956,6.406510615,10.95406031,46.50311513,40.87926694,1.011361325,19.51694985,15216.50195,355.5568218,30.59046958,2.719779728
55.97216463,5.11794898,6.369554637,20.84783776,53.15508333,35.45654831,0.625627694,10.80594798,23137.07166,265.2861885,24.47601289,3.191429503
97.08380931,4.709091237,6.372629971,25.66471509,44.33926555,34.48840494,0.093313939,28.52015756,15187.34898,346.9518805,20.01370903,2.024316585
120.9543574,5.463374194,6.591892511,14.06468384,42.27843209,39.46328325,0.569475673,28.10092907,17030.41396,324.5043832,19.03204734,3.689516286
153.4198946,6.016674161,6.694637025,19.37151655,44.16391185,35.57518381,1.163748367,30.42244272,23151.52143,303.8230723,22.26708025,1.575489462
120.7668294,5.751806943,5.885245708,22.00260603,44.27583409,35.82968163,0.440855532,20.66256962,16579.24911,325.0233375,12.83719977,3.535099247
127.960511,5.125943414,7.124312021,7.81161511,45.35627448,38.15104693,0.24443894,19.16176244,16879.21642,329.4531274,23.18055004,3.151800633
25.11690807,5.181592281,6.085927028,27.02369148,41.47712238,40.78214926,0.880141245,14.58023259,13380.58994,268.1692057,19.6124397,3.675016855
85.79397725,4.667664552,6.418575464,14.04402382,52.99318602,40.73578061,0.888664793,26.46255981,14734.27336,369.5204313,20.31986223,1.780231419
131.4465223,6.29811735,6.70676206,14.64228541,45.23087714,35.70513858,0.589583194,31.59095287,23969.02807,332.6206161,24.52359242,2.262250007
109.7048706,5.373582169,6.705642891,23.8699677,48.53894119,35.7224436,1.387534581,20.56727201,15823.02744,380.5869761,19.03476609,2.75842089
154.468112,4.614903819,6.056767371,15.7634882,47.15963714,37.45766892,1.124804877,27.43622054,17098.18714,360.2852253,23.53408761,3.448038218
88.35738737,4.92587096,6.213885651,27.7406049,50.89906,33.99414039,0.871232457,28.76330259,15997.61406,321.9900045,36.52755791,2.801442114
112.9764131,3.260798882,6.795785278,10.48395208,47.62158654,36.69120762,1.497742348,21.99793662,25700.60779,450.02115,32.56357833,1.714197142
53.03118144,3.477144696,6.583082428,29.88316847,52.39163815,42.78833685,1.246789157,26.93005641,19319.45423,375.6607949,26.44933303,2.798617005
89.31768223,4.723814519,6.999317457,17.69337855,45.57814921,36.38069362,1.175734915,24.4532495,19174.8523,322.511191,27.56000719,1.808082781
91.63016938,6.942708799,6.302495765,19.06026856,49.0947749,35.71503157,1.205902099,29.70328976,20356.19118,329.7246246,23.11488836,2.319941801
104.4394569,4.183781694,5.934688512,15.86188395,45.63831313,34.23628284,0.968584759,28.95723616,22994.47896,380.9002888,28.02571426,3.351182673
113.9954872,4.680261119,6.133653085,14.72684251,47.39645679,33.63045847,1.236648288,25.89951791,19218.69376,316.4834371,30.42312063,2.475789057
56.94963297,2.704112312,5.972575591,18.91364449,48.56205876,31.45182091,0.799192331,25.28429126,24403.43291,332.2078951,28.69321681,4.017068579
106.154622,4.24221014,6.139552715,19.86040982,44.92172284,32.26460406,1.256149586,27.40231733,24582.08341,327.2297125,22.0495798,1.35879398
108.4427663,4.962405487,7.462882598,23.21681444,47.01446246,39.33069482,0.875007818,23.19053052,19228.03885,378.3591448,31.96824779,2.744835216
94.03291626,4.139834444,6.623456404,27.22884919,45.88350659,33.37412816,1.075794242,40.14781398,22335.30407,336.6833265,23.55618206,3.765821099
127.793402,4.35940869,6.594036108,20.32228683,46.18572916,32.04899928,1.380235373,19.90651981,20353.76989,258.6027971,26.53176325,3.077868002
87.15675726,4.877932474,6.07824516,10.84853127,48.30561088,33.56138296,1.440432783,27.02978344,26476.91163,307.0202151,25.51701577,3.473777853
113.98542,4.792192542,6.218254574,23.77802807,52.53565942,36.33683586,1.288053101,25.04628681,20765.82643,372.1192947,19.92863843,2.563552748
135.5510359,3.284194244,6.070403809,17.1332247,50.28142784,33.94020727,1.060459303,28.97731839,20955.5617,318.2959647,32.39457209,1.87225424
104.3704994,6.296460789,7.074374037,31.81899638,47.92382209,34.02607841,0.414417401,38.2930951,20677.44585,303.897296,25.67258373,2.886189397
61.81388313,5.439098866,6.387537887,31.89794637,50.2530134,36.5061121,1.138692553,20.28417419,14764.248,401.9705423,40.1429139,1.772183511
125.145255,4.251591828,6.284010632,21.11236736,51.2192316,33.64529088,1.623362722,26.66012553,24402.21834,381.3962693,25.4185162,2.139839506
85.1192473,4.020270588,6.28632113,5.323620329,52.51066892,34.90114241,0.881019646,31.15284718,17308.15644,321.0967193,32.36049722,3.789484715
73.02468187,6.714524017,5.977314544,27.38582333,37.32700884,33.47935403,0.50725959,27.18793836,19137.70931,420.8742809,20.85733694,2.456471626
61.4225321,5.758500269,6.814974495,25.23604849,46.49268546,31.33110702,1.162656631,26.06373225,18665.94499,394.4123249,28.52730345,2.167148862
73.28377706,5.238197704,6.405527745,19.29089694,52.84605328,41.60518389,1.039587557,28.40054986,22271.0628,334.0788881,23.30024487,2.792391789
62.9524679,3.168508419,6.278174726,15.58864952,46.89657189,31.04690051,0.593473372,26.09844537,17260.62959,343.6784258,28.36261397,1.667082318
79.46548881,4.71380204,6.327480427,3.88677751,44.04391081,38.74690195,1.75618959,23.91756267,23464.68354,407.3524026,18.22582109,0.721763684
81.87925521,4.266479275,6.914377114,24.78276862,51.09874364,36.44312663,0.987869011,23.24227056,18265.4496,343.9398534,37.92345679,2.107143575
131.6823777,6.622614413,6.742462326,22.94770221,50.36442988,36.96318383,1.145561653,17.57359564,23447.50471,344.8910876,20.96713432,2.776185507
147.6403312,5.977015524,6.459023744,4.339584649,54.40036359,31.38893265,0.726042479,30.03939107,20067.18021,300.7836622,32.08330894,2.95252934
81.98733288,5.845445,6.912868055,14.97018729,47.43252184,38.45067279,0.974699618,28.16102867,21766.29748,294.0398637,29.63171789,3.621628135
102.4072648,5.246757315,6.726954823,12.2868374,47.16616102,34.29152255,0.464434541,31.29996463,16697.32375,367.4415618,17.08795432,3.371376421
6.459942281,5.930979873,6.421816335,32.42687616,46.78436343,33.06523507,0.225335444,16.03265222,20394.2443,316.3701815,22.94140353,2.154861271
92.18252866,5.319902915,6.105878618,24.52439933,56.58832688,32.15833658,0.974797938,19.35778074,20021.78652,395.3074745,27.3426505,3.381151601
137.3840506,6.000225848,6.717509063,13.41621294,48.6050122,39.54897171,0.982867948,26.13977438,19530.38952,387.2925642,22.3001437,3.03641445
67.51343351,5.765413221,6.888090456,21.624291,50.16858609,35.06015055,1.272003824,25.80473627,21774.01676,309.9841304,25.52017349,1.775852135
119.3004567,4.542096887,6.652224715,16.10247928,50.74417391,30.58145608,1.050249478,26.07239309,20748.94563,327.8571399,20.30630485,2.757712224
122.5878534,5.041987831,6.864397554,20.78620791,48.57944702,33.86098836,0.719176008,30.74843796,26315.56882,456.8586627,34.84864848,2.521716014
43.83512842,5.045953447,6.3081957,11.9771349,36.37294728,37.4482065,1.355497669,21.00404839,20720.80512,323.3214329,27.93571759,2.835775841
16.73112197,3.541780838,6.922144587,27.45940915,47.60777832,28.65687428,1.052985414,34.77143363,17169.9839,348.9749117,19.70895086,3.047823334
112.9603629,4.51330932,6.553983701,18.80329634,43.25157731,32.23385685,1.0378871,36.79482097,24659.45101,347.6573212,23.26121935,2.311140032
127.7081568,6.407729625,6.278930898,6.68983183,47.96153342,35.31029295,1.153467918,21.8076838,14830.46977,331.6330242,26.14697793,2.850404911
149.4343986,3.440478529,6.450864256,11.9782882,53.396688,35.80446005,1.003119178,34.96522299,20908.68238,319.1799695,31.34295315,1.705171497
77.11795929,4.978997165,6.171568622,41.6247851,48.64136278,32.21034711,1.206174063,25.19737496,20613.03,395.6133709,39.69081728,3.016516604
134.6225479,4.848781544,7.030033083,28.43932376,50.54316726,30.07043211,1.11315088,16.85022412,24838.53699,256.411828,21.81605067,3.177401779
49.3814599,3.363472434,6.096204518,12.64557263,39.6446398,34.34191546,1.354648701,19.10045326,25137.30374,367.8273761,21.59402831,2.400144916
55.08263337,5.898061079,6.816320469,21.02764479,49.22875035,36.87753587,1.009441026,34.30033234,14160.31522,415.1334569,24.19067309,3.094437257
76.77723038,4.385121972,6.376269736,29.09691535,57.37007476,37.4025984,0.427022115,25.85353428,16946.70265,387.9942448,20.6118174,2.330425624
81.77528273,4.556095635,5.858686563,13.32727444,53.03361601,39.59244411,-0.318255657,42.85199401,14163.51441,307.0252821,11.9047529,1.943821039
135.2692296,7.425002886,6.483371773,51.13643814,53.96357864,38.80849729,1.232650202,29.18789739,18758.67501,358.8313335,22.09154738,1.511249853
136.9615681,5.806784603,6.798767103,15.57715846,46.58109976,31.28660743,0.753662669,21.54448777,28994.66828,330.0253613,34.37095822,2.073563764
46.88788488,6.090350713,6.259380774,12.3347016,51.48263555,31.13948223,0.840487186,25.45840229,16533.88166,421.1333711,17.46259019,2.59850989
49.67037335,5.137714412,6.5369198,9.244568899,42.50621864,31.87099563,1.098775014,25.81350749,14055.3962,342.3030921,27.23865309,3.33910059
161.7550151,4.609837632,7.399679883,13.0393473,51.83084488,28.44175395,0.601072812,13.74646404,18904.57731,368.1105442,33.0447237,2.07130627
114.5284034,4.84492565,6.589412534,13.38965879,42.47342416,36.92479291,0.936436223,34.86335743,15510.4832,362.7932146,24.14175387,2.798152618
98.51307172,4.008278803,6.282075986,11.30372348,48.83896406,34.30199043,1.761467957,21.0702858,13384.45634,346.0172,12.97231006,3.321655273
120.3432873,3.752407403,6.498281715,14.78746434,45.40211075,40.84226732,1.091823575,24.06743995,20155.96751,419.4990552,22.26661761,2.675774793
101.1537099,5.071874302,6.893523357,17.64324875,43.81763564,34.88027437,1.248248294,35.69157265,23443.77089,290.6103133,25.82484112,3.830675243
134.7618694,2.5280022,6.863772169,-10.30666457,47.01615119,34.81429338,0.531996449,22.34670984,18324.26807,370.4100581,32.8201197,3.380802911
34.07780291,5.831391898,6.279484828,0.023010913,45.54146225,37.22918844,1.842802813,16.12429944,20581.08869,368.3555315,16.86435068,3.84355073
120.8476442,4.392650688,6.243158473,20.07344797,43.81188938,36.15402884,1.164081557,30.59073806,24616.83765,389.9404454,22.27967626,1.90545033
